time,stress,dose,strain,mean,sd
14.33333333,AMP,0,VIPdeltaRecA,0.8166666667,0.05985074027
14.33333333,AMP,0,VIP205,0.7916666667,0.03186603905
14.33333333,AMP,0.25,MC1061,0.2253333333,0.004096068576
14.33333333,AMP,0.25,MC-SCFP3A,0.309,0.04437717131
14.33333333,AMP,0.25,VIP205,0.547,0.02451530134
14.33333333,AMP,0.5,MC1061,0.2143333333,0.001666666667
14.33333333,AMP,0.5,MC-SCFP3A,0.2266666667,0.00240370085
14.33333333,AMP,0.5,VIP205,0.3473333333,0.02053722907
14.33333333,AMP,1,MC1061,0.1203333333,0.002603416559
14.33333333,AMP,1,MC-SCFP3A,0.12,0.004041451884
14.33333333,AMP,1,VIPdeltaRecA,0.810375,0.01019617838
14.33333333,AMP,1,VIP205,0.1863333333,0.01802159199
14.33333333,AMP,1.5,MC1061,0.1026666667,0.004910306621
14.33333333,AMP,1.5,MC-SCFP3A,0.09166666667,0.006173419726
14.33333333,AMP,1.5,VIP205,0.1273333333,0.007688375063
14.33333333,AMP,2,MC1061,0.09266666667,0.005840471823
14.33333333,AMP,2,MC-SCFP3A,0.08066666667,0.006064468466
14.33333333,AMP,2,VIPdeltaRecA,0.8065,0.01081170001
14.33333333,AMP,2,VIP205,0.102,0.007810249676
14.33333333,AMP,2.5,MC1061,0.08633333333,0.002333333333
14.33333333,AMP,2.5,MC-SCFP3A,0.07866666667,0.00202758751
14.33333333,AMP,2.5,VIP205,0.093,0.004
14.33333333,AMP,3,VIPdeltaRecA,0.802875,0.008203739348
14.33333333,AMP,4,VIPdeltaRecA,0.7935,0.01683745824
14.33333333,AMP,5,MC1061,0.03766666667,0.001855921454
14.33333333,AMP,5,MC-SCFP3A,0.031,0.001527525232
14.33333333,AMP,5,VIPdeltaRecA,0.78525,0.01552503738
14.33333333,AMP,5,VIP205,0.07233333333,0.0003333333333
14.33333333,Cd,0,MC1061,0.5036666667,0.004841946349
14.33333333,Cd,0,MC-SCFP3A,0.5893333333,0.0524669208
14.33333333,Cd,0,VIPdeltaRecA,0.805,0.02858904219
14.33333333,Cd,0,VIP205,0.9193333333,0.01494805822
14.33333333,Cd,0.025,MC1061,0.466,0.01059874206
14.33333333,Cd,0.025,MC-SCFP3A,0.4506666667,0.008819171037
14.33333333,Cd,0.025,VIP205,0.74,0.01609347694
14.33333333,Cd,0.05,MC1061,0.311,0.01193035345
14.33333333,Cd,0.05,MC-SCFP3A,0.2913333333,0.01555992002
14.33333333,Cd,0.05,VIPdeltaRecA,0.553,0.01619192921
14.33333333,Cd,0.05,VIP205,0.501,0.005507570547
14.33333333,Cd,0.1,MC1061,0.4176666667,0.01634353423
