"SSC-A","label"
43100.1015625,"55°C"
24740.19921875,"55°C"
17005.400390625,"55°C"
25420.400390625,"55°C"
8826.2998046875,"55°C"
22377,"55°C"
15308.900390625,"55°C"
21038.900390625,"55°C"
20236.099609375,"55°C"
27702,"55°C"
18620.19921875,"55°C"
30344.19921875,"55°C"
27605.30078125,"55°C"
27936.099609375,"55°C"
32647.69921875,"55°C"
13411.7001953125,"55°C"
31995,"55°C"
12876,"55°C"
25531.5,"55°C"
25849.900390625,"55°C"
50031.5,"55°C"
83790.796875,"55°C"
26803.80078125,"55°C"
44451.6015625,"55°C"
30566.5,"55°C"
26488,"55°C"
38670.80078125,"55°C"
34286,"55°C"
14238.599609375,"55°C"
8410,"55°C"
9710.599609375,"55°C"
24800.80078125,"55°C"
28376.19921875,"55°C"
21904.19921875,"55°C"
28105.900390625,"55°C"
13198.900390625,"55°C"
22218.30078125,"55°C"
23334.5,"55°C"
30223.400390625,"55°C"
44638.8984375,"55°C"
18568.099609375,"55°C"
37354.5,"55°C"
37691.69921875,"55°C"
19989.69921875,"55°C"
34791.80078125,"55°C"
36212.1015625,"55°C"
34458.19921875,"55°C"
23306.69921875,"55°C"
24686,"55°C"
27672,"55°C"
95637,"55°C"
31052.400390625,"55°C"
45797,"55°C"
27523.30078125,"55°C"
15831.2998046875,"55°C"
28892.599609375,"55°C"
28541,"55°C"
25867,"55°C"
12474.7998046875,"55°C"
33192.19921875,"55°C"
17232.400390625,"55°C"
28775.900390625,"55°C"
11122.2998046875,"55°C"
20239.5,"55°C"
19534.400390625,"55°C"
23144.900390625,"55°C"
36721.1015625,"55°C"
12132.5,"55°C"
22929.69921875,"55°C"
30954.19921875,"55°C"
32706.30078125,"55°C"
20169.099609375,"55°C"
17963.69921875,"55°C"
16637.19921875,"55°C"
20628,"55°C"
35668,"55°C"
20029.5,"55°C"
39221.3984375,"55°C"
44884.5,"55°C"
24300.30078125,"55°C"
29830.30078125,"55°C"
20945.099609375,"55°C"
19171,"55°C"
188554.5,"55°C"
27180.30078125,"55°C"
13788.5,"55°C"
21481.19921875,"55°C"
14777.900390625,"55°C"
30948.400390625,"55°C"
22864.30078125,"55°C"
13172,"55°C"
10686.900390625,"55°C"
42103.3984375,"55°C"
17713.099609375,"55°C"
17103.5,"55°C"
13528.2001953125,"55°C"
15440.2001953125,"55°C"
18976.30078125,"55°C"
18643.099609375,"55°C"
31734.69921875,"55°C"
38936.69921875,"55°C"
17977,"55°C"
18370,"55°C"
23010,"55°C"
102223.3984375,"55°C"
29811,"55°C"
22406.30078125,"55°C"
27220.30078125,"55°C"
36944.1015625,"55°C"
39156,"55°C"
23684,"55°C"
10084.2998046875,"55°C"
16832.5,"55°C"
29251.599609375,"55°C"
23665,"55°C"
12259.099609375,"55°C"
23846.80078125,"55°C"
17738.69921875,"55°C"
40699,"55°C"
23619.900390625,"55°C"
26848.900390625,"55°C"
22346.30078125,"55°C"
22642.69921875,"55°C"
28011.599609375,"55°C"
22574.69921875,"55°C"
23058.400390625,"55°C"
29111.900390625,"55°C"
27777.80078125,"55°C"
24836.5,"55°C"
30293.400390625,"55°C"
33634.8984375,"55°C"
21570.599609375,"55°C"
17076,"55°C"
17763.69921875,"55°C"
28041.19921875,"55°C"
31776.30078125,"55°C"
19404.099609375,"55°C"
18869.19921875,"55°C"
11282.7001953125,"55°C"
25075.5,"55°C"
21682.5,"55°C"
24670.5,"55°C"
29042.900390625,"55°C"
32194.5,"55°C"
21080.30078125,"55°C"
24060.30078125,"55°C"
8450.099609375,"55°C"
13748.5,"55°C"
22658.5,"55°C"
33624.30078125,"55°C"
16010.5,"55°C"
19195.599609375,"55°C"
16987.69921875,"55°C"
34229.3984375,"55°C"
20663.900390625,"55°C"
9201.2998046875,"55°C"
13284,"55°C"
32786.8984375,"55°C"
24376.400390625,"55°C"
13241.599609375,"55°C"
36026.5,"55°C"
22766.19921875,"55°C"
32372.69921875,"55°C"
43457.80078125,"55°C"
63663.6015625,"55°C"
18992.69921875,"55°C"
16404.69921875,"55°C"
20897.5,"55°C"
22622.5,"55°C"
29017,"55°C"
15114.400390625,"55°C"
11800,"55°C"
30773.30078125,"55°C"
19775.30078125,"55°C"
28517.69921875,"55°C"
18439.900390625,"55°C"
37013.8984375,"55°C"
20230.30078125,"55°C"
25500,"55°C"
34830.3984375,"55°C"
19885.900390625,"55°C"
22237.599609375,"55°C"
30017.5,"55°C"
18948.69921875,"55°C"
28745.19921875,"55°C"
18144.80078125,"55°C"
9297.599609375,"55°C"
21293.69921875,"55°C"
30062.69921875,"55°C"
17087,"55°C"
28149.5,"55°C"
20844,"55°C"
34823.3984375,"55°C"
20904,"55°C"
27628.30078125,"55°C"
17182.30078125,"55°C"
16695.599609375,"55°C"
11714,"55°C"
30983.5,"55°C"
12604.7998046875,"55°C"
21349,"55°C"
8951.599609375,"55°C"
22075,"55°C"
24625.19921875,"55°C"
16969.400390625,"55°C"
16831.400390625,"55°C"
11391.2998046875,"55°C"
24162,"55°C"
22983.900390625,"55°C"
15002.900390625,"55°C"
27999.599609375,"55°C"
26181,"55°C"
13687.7001953125,"55°C"
22100.19921875,"55°C"
30616.30078125,"55°C"
26334.599609375,"55°C"
20327.69921875,"55°C"
29006.400390625,"55°C"
25954.900390625,"55°C"
19196.30078125,"55°C"
24052.5,"55°C"
33845.3984375,"55°C"
25673.900390625,"55°C"
27927.099609375,"55°C"
28972.5,"55°C"
32242.69921875,"55°C"
9058.7001953125,"55°C"
12775.2998046875,"55°C"
15503.599609375,"55°C"
37662.69921875,"55°C"
16109.2001953125,"55°C"
67154,"55°C"
16165.5,"55°C"
33680,"55°C"
21848.400390625,"55°C"
19801,"55°C"
27602.80078125,"55°C"
33728.80078125,"55°C"
25197.099609375,"55°C"
31891,"55°C"
25779,"55°C"
13595.2998046875,"55°C"
37621,"55°C"
40666.6015625,"55°C"
17632.5,"55°C"
11836.099609375,"55°C"
27888.80078125,"55°C"
26177.19921875,"55°C"
43691,"55°C"
28356.400390625,"55°C"
34434.3984375,"55°C"
19182.19921875,"55°C"
42021.8984375,"55°C"
21579.400390625,"55°C"
20902.30078125,"55°C"
22535,"55°C"
26911.900390625,"55°C"
16147.900390625,"55°C"
26847.599609375,"55°C"
19429.5,"55°C"
36898.19921875,"55°C"
52101.19921875,"55°C"
11932.2998046875,"55°C"
15590.099609375,"55°C"
25180.19921875,"55°C"
31071.69921875,"55°C"
15548,"55°C"
34090,"55°C"
19677,"55°C"
17366.400390625,"55°C"
11099.2001953125,"55°C"
18435.400390625,"55°C"
14778.900390625,"55°C"
22077.80078125,"55°C"
24885.5,"55°C"
26523.900390625,"55°C"
20899.900390625,"55°C"
26276.099609375,"55°C"
11547,"55°C"
13225.7001953125,"55°C"
22773.19921875,"55°C"
11003.7998046875,"55°C"
32808.1015625,"55°C"
17412.19921875,"55°C"
18862.19921875,"55°C"
31883.5,"55°C"
13492,"55°C"
26366.5,"55°C"
20271.400390625,"55°C"
31443.5,"55°C"
25478.80078125,"55°C"
32516.30078125,"55°C"
24689.099609375,"55°C"
14559.5,"55°C"
30189,"55°C"
27862.30078125,"55°C"
30870,"55°C"
17088.599609375,"55°C"
26692,"55°C"
20340.599609375,"55°C"
15949.7998046875,"55°C"
18887.69921875,"55°C"
16495,"55°C"
31165.400390625,"55°C"
30082.400390625,"55°C"
20808.30078125,"55°C"
14244.7001953125,"55°C"
36981.1015625,"55°C"
39672.19921875,"55°C"
144329.203125,"55°C"
14552.400390625,"55°C"
25994.099609375,"55°C"
19761,"55°C"
26131.5,"55°C"
14051.2998046875,"55°C"
22576.69921875,"55°C"
42257.1015625,"55°C"
30655,"55°C"
19004.099609375,"55°C"
21334.099609375,"55°C"
26105.400390625,"55°C"
20353.19921875,"55°C"
34721.69921875,"55°C"
17402.80078125,"55°C"
33931.3984375,"55°C"
22787.5,"55°C"
14762.5,"55°C"
17112.5,"55°C"
25971.599609375,"55°C"
49540.19921875,"55°C"
30975.19921875,"55°C"
16151,"55°C"
20458.400390625,"55°C"
19509.30078125,"55°C"
14715.599609375,"55°C"
10852.099609375,"55°C"
30725,"55°C"
19534.099609375,"55°C"
20808.900390625,"55°C"
8767.2001953125,"55°C"
9730.400390625,"55°C"
25117.099609375,"55°C"
25076.5,"55°C"
683303,"55°C"
36901.30078125,"55°C"
38188.19921875,"55°C"
13457.599609375,"55°C"
51440,"55°C"
12232.099609375,"55°C"
21744.099609375,"55°C"
20971.900390625,"55°C"
18185.19921875,"55°C"
34744.69921875,"55°C"
15022.7998046875,"55°C"
10477.400390625,"55°C"
45333,"55°C"
32064.5,"55°C"
30365.5,"55°C"
20841.599609375,"55°C"
19827.19921875,"55°C"
12407.7001953125,"55°C"
19222.5,"55°C"
26055.400390625,"55°C"
11086.2998046875,"55°C"
10512.599609375,"55°C"
34454.1015625,"55°C"
57904.5,"55°C"
18548.599609375,"55°C"
24284.900390625,"55°C"
23280.5,"55°C"
25043.099609375,"55°C"
26199.400390625,"55°C"
33794.19921875,"55°C"
37153.3984375,"55°C"
21082.599609375,"55°C"
25883.5,"55°C"
18783.5,"55°C"
16432.80078125,"55°C"
41435.19921875,"55°C"
32761.099609375,"55°C"
19712,"55°C"
31807.599609375,"55°C"
22917.099609375,"55°C"
21011.900390625,"55°C"
15922.7001953125,"55°C"
14484.7001953125,"55°C"
32679.30078125,"55°C"
42474.8984375,"55°C"
33847.5,"55°C"
36867,"55°C"
17468.5,"55°C"
16006.599609375,"55°C"
27096.69921875,"55°C"
22479.19921875,"55°C"
46755.5,"55°C"
17268.400390625,"55°C"
16981.80078125,"55°C"
16441.099609375,"55°C"
18503.099609375,"55°C"
13834.5,"55°C"
9279.599609375,"55°C"
15096.400390625,"55°C"
30509,"55°C"
23143.599609375,"55°C"
27190.69921875,"55°C"
40453.3984375,"55°C"
27955.099609375,"55°C"
17785.5,"55°C"
27250,"55°C"
39294.30078125,"55°C"
23893.69921875,"55°C"
39522.6015625,"55°C"
33972,"55°C"
19304.099609375,"55°C"
29111.099609375,"55°C"
15814.400390625,"55°C"
26781.69921875,"55°C"
26784.69921875,"55°C"
29280.80078125,"55°C"
16566.400390625,"55°C"
25133,"55°C"
29936.5,"55°C"
24498.5,"55°C"
33308.1015625,"55°C"
29636.69921875,"55°C"
14141.7001953125,"55°C"
27775.5,"55°C"
19985.400390625,"55°C"
16825.80078125,"55°C"
26921.099609375,"55°C"
32271.099609375,"55°C"
11307,"55°C"
27066.599609375,"55°C"
20679.400390625,"55°C"
37268.5,"55°C"
26879.599609375,"55°C"
23538.400390625,"55°C"
43136.3984375,"55°C"
31618.69921875,"55°C"
31968.900390625,"55°C"
36912.8984375,"55°C"
24758.80078125,"55°C"
88211.3984375,"55°C"
23766.69921875,"55°C"
35398.3984375,"55°C"
22170.099609375,"55°C"
31772.5,"55°C"
25575.5,"55°C"
32456.80078125,"55°C"
22538.19921875,"55°C"
17662.599609375,"55°C"
31268.5,"55°C"
16102.599609375,"55°C"
10967.099609375,"55°C"
24907.400390625,"55°C"
27240.19921875,"55°C"
17672.69921875,"55°C"
16526.80078125,"55°C"
17672.900390625,"55°C"
14698.5,"55°C"
19094,"55°C"
14903,"55°C"
31520.099609375,"55°C"
13690.7001953125,"55°C"
19269.19921875,"55°C"
27332.5,"55°C"
10924.400390625,"55°C"
20527.80078125,"55°C"
33354.6015625,"55°C"
9732.099609375,"55°C"
19301,"55°C"
73286.1015625,"55°C"
8018.39990234375,"55°C"
19825.5,"55°C"
23120.099609375,"55°C"
27114.400390625,"55°C"
1042751.875,"55°C"
23662.69921875,"55°C"
25141.900390625,"55°C"
35051.3984375,"55°C"
27408.69921875,"55°C"
30112.400390625,"55°C"
32328.599609375,"55°C"
28515,"55°C"
22703,"55°C"
29304.30078125,"55°C"
11043.2001953125,"55°C"
26140.599609375,"55°C"
22047.5,"55°C"
33239.1015625,"55°C"
20930.099609375,"55°C"
17515.400390625,"55°C"
9891.7001953125,"55°C"
22206.19921875,"55°C"
19789.30078125,"55°C"
22343.400390625,"55°C"
10410,"55°C"
23946.5,"55°C"
41608,"55°C"
40766.6015625,"55°C"
33358.19921875,"55°C"
18820.19921875,"55°C"
21790,"55°C"
22025.900390625,"55°C"
21392.80078125,"55°C"
27277.599609375,"55°C"
20209.599609375,"55°C"
19344.5,"55°C"
29760.599609375,"55°C"
23870.400390625,"55°C"
44613,"55°C"
28209.099609375,"55°C"
10957.900390625,"55°C"
16714.900390625,"55°C"
16762.69921875,"55°C"
22173.900390625,"55°C"
25135.900390625,"55°C"
13751.7998046875,"55°C"
13836.900390625,"55°C"
11697.7001953125,"55°C"
13609.900390625,"55°C"
15392.599609375,"55°C"
25811.5,"55°C"
18183,"55°C"
14705.7998046875,"55°C"
19445.19921875,"55°C"
27626.599609375,"55°C"
20204.5,"55°C"
31992.599609375,"55°C"
14285.599609375,"55°C"
15544.400390625,"55°C"
23220.69921875,"55°C"
23519.69921875,"55°C"
15334.7998046875,"55°C"
31010.900390625,"55°C"
13362,"55°C"
11550.5,"55°C"
38042.5,"55°C"
44161.1015625,"55°C"
34138.69921875,"55°C"
33061.69921875,"55°C"
76953.5,"55°C"
20948.400390625,"55°C"
30872.30078125,"55°C"
33370.6015625,"55°C"
22200.099609375,"55°C"
20359.5,"55°C"
28071.599609375,"55°C"
25702.400390625,"55°C"
69719.5,"55°C"
26555.599609375,"55°C"
22002.900390625,"55°C"
23082.900390625,"55°C"
9311.7001953125,"55°C"
22244.900390625,"55°C"
27254.900390625,"55°C"
37572.30078125,"55°C"
46090.8984375,"55°C"
16596.900390625,"55°C"
17857.19921875,"55°C"
27142.599609375,"55°C"
10660.5,"55°C"
9786.099609375,"55°C"
30099,"55°C"
22251.900390625,"55°C"
10738.099609375,"55°C"
19255.80078125,"55°C"
14670.900390625,"55°C"
33569,"55°C"
32707.80078125,"55°C"
27664.599609375,"55°C"
24162.80078125,"55°C"
28373.5,"55°C"
15414.400390625,"55°C"
25528.599609375,"55°C"
9089.5,"55°C"
15178.7998046875,"55°C"
36463.19921875,"55°C"
13110.900390625,"55°C"
9446.099609375,"55°C"
16891,"55°C"
17380,"55°C"
13798.2998046875,"55°C"
19170.19921875,"55°C"
14028.599609375,"55°C"
42082,"55°C"
19317.599609375,"55°C"
11209.599609375,"55°C"
11459.400390625,"55°C"
25248.69921875,"55°C"
30206.19921875,"55°C"
53770.80078125,"55°C"
26665.400390625,"55°C"
23028.5,"55°C"
47041.5,"55°C"
28078,"55°C"
136971.59375,"55°C"
11888.7001953125,"55°C"
27435.19921875,"55°C"
14566.7001953125,"55°C"
34909.8984375,"55°C"
13044.599609375,"55°C"
13345,"55°C"
27417.5,"55°C"
34041.30078125,"55°C"
26674.19921875,"55°C"
30871.599609375,"55°C"
43434,"55°C"
24296.599609375,"55°C"
21244.099609375,"55°C"
48925.8984375,"55°C"
21158.69921875,"55°C"
21455.69921875,"55°C"
117899.796875,"55°C"
23605.400390625,"55°C"
15008,"55°C"
24491,"55°C"
12951,"55°C"
38321.1015625,"55°C"
9379.7001953125,"55°C"
18868.69921875,"55°C"
32335.5,"55°C"
25493.900390625,"55°C"
33222.30078125,"55°C"
20522.599609375,"55°C"
38603.1015625,"55°C"
24549.5,"55°C"
21882.599609375,"55°C"
22981.400390625,"55°C"
13618.5,"55°C"
15508.099609375,"55°C"
36770.69921875,"55°C"
31024.900390625,"55°C"
28844.099609375,"55°C"
18150.5,"55°C"
41890.5,"55°C"
18009.80078125,"55°C"
31608.69921875,"55°C"
31888.099609375,"55°C"
28547.5,"55°C"
26254.099609375,"55°C"
35860.1015625,"55°C"
23934.400390625,"55°C"
23301.19921875,"55°C"
31753.19921875,"55°C"
17220.30078125,"55°C"
35183.8984375,"55°C"
21646.5,"55°C"
19852.5,"55°C"
14160.5,"55°C"
20430.599609375,"55°C"
27400.19921875,"55°C"
15563.2001953125,"55°C"
33231,"55°C"
25690.400390625,"55°C"
9193.2998046875,"55°C"
18218.099609375,"55°C"
25432.099609375,"55°C"
113972.203125,"55°C"
11990.900390625,"55°C"
21266.099609375,"55°C"
28165,"55°C"
28488,"55°C"
30814.80078125,"55°C"
24909.69921875,"55°C"
28525.099609375,"55°C"
23408,"55°C"
32039.599609375,"55°C"
25818.099609375,"55°C"
20321.900390625,"55°C"
21941.19921875,"55°C"
22929.69921875,"55°C"
23206.30078125,"55°C"
27206.400390625,"55°C"
25351,"55°C"
29401.5,"55°C"
10584,"55°C"
25060.599609375,"55°C"
22140.69921875,"55°C"
40924.19921875,"55°C"
40141,"55°C"
23964.400390625,"55°C"
22895.30078125,"55°C"
20193.099609375,"55°C"
12887.599609375,"55°C"
17883.5,"55°C"
29339.099609375,"55°C"
40767.3984375,"55°C"
88461.5,"55°C"
22662.599609375,"55°C"
42754.3984375,"55°C"
13722.900390625,"55°C"
17579.69921875,"55°C"
36593.3984375,"55°C"
31312.900390625,"55°C"
14452.7998046875,"55°C"
24013.900390625,"55°C"
28960.19921875,"55°C"
30017.900390625,"55°C"
12951.099609375,"55°C"
28531,"55°C"
21744,"55°C"
39998.80078125,"55°C"
25854.69921875,"55°C"
50841.1015625,"55°C"
15351,"55°C"
33898.6015625,"55°C"
15680.599609375,"55°C"
40064.3984375,"55°C"
28527.19921875,"55°C"
19634.69921875,"55°C"
53462.30078125,"55°C"
29144.400390625,"55°C"
24336.5,"55°C"
28858,"55°C"
33533.5,"55°C"
29632.099609375,"55°C"
13545.2001953125,"55°C"
25266.19921875,"55°C"
32140.5,"55°C"
28241.69921875,"55°C"
31408.400390625,"55°C"
28270.599609375,"55°C"
13459.5,"55°C"
18344,"55°C"
8686.7998046875,"55°C"
38514.69921875,"55°C"
21831.599609375,"55°C"
17813.5,"55°C"
43291.6015625,"55°C"
41311.6015625,"55°C"
15474.900390625,"55°C"
17481.69921875,"55°C"
171414.203125,"55°C"
16282.2998046875,"55°C"
33173.3984375,"55°C"
18302,"55°C"
32427,"55°C"
12030.5,"55°C"
35625.6015625,"55°C"
32419.69921875,"55°C"
42614.19921875,"55°C"
12805,"55°C"
9838.400390625,"55°C"
23365.80078125,"55°C"
38440.6015625,"55°C"
16322.099609375,"55°C"
35122.5,"55°C"
28837.599609375,"55°C"
28336.400390625,"55°C"
41213.69921875,"55°C"
29889.400390625,"55°C"
35782.6015625,"55°C"
29201,"55°C"
23368,"55°C"
32788.30078125,"55°C"
19067.69921875,"55°C"
28774.099609375,"55°C"
37373,"55°C"
28024.099609375,"55°C"
22389.099609375,"55°C"
16599.400390625,"55°C"
30216.69921875,"55°C"
26808.69921875,"55°C"
21365.30078125,"55°C"
10026.900390625,"55°C"
18665.5,"55°C"
34823,"55°C"
15929,"55°C"
37739.6015625,"55°C"
25336.69921875,"55°C"
22356.69921875,"55°C"
13658.5,"55°C"
16105.900390625,"55°C"
11118.7998046875,"55°C"
21615.099609375,"55°C"
12727.599609375,"55°C"
41793,"55°C"
25739.599609375,"55°C"
19206.900390625,"55°C"
34221,"55°C"
143960.59375,"55°C"
29520.400390625,"55°C"
82105.3984375,"55°C"
18304.69921875,"55°C"
52561.19921875,"55°C"
36522.19921875,"55°C"
32658.69921875,"55°C"
23200.69921875,"55°C"
13190.5,"55°C"
34534.30078125,"55°C"
31743.5,"55°C"
24489.30078125,"55°C"
23209.599609375,"55°C"
13047.900390625,"55°C"
23100.900390625,"55°C"
23905.099609375,"55°C"
10292.2998046875,"55°C"
29702.69921875,"55°C"
50524.8984375,"55°C"
28988.69921875,"55°C"
32637.19921875,"55°C"
25130.80078125,"55°C"
27772.599609375,"55°C"
33778,"55°C"
25715.30078125,"55°C"
19674.099609375,"55°C"
12546.099609375,"55°C"
29099.30078125,"55°C"
23656.30078125,"55°C"
19854.900390625,"55°C"
27992.599609375,"55°C"
19995.400390625,"55°C"
19368.19921875,"55°C"
17073.69921875,"55°C"
12901.2001953125,"55°C"
27889.599609375,"55°C"
12286.099609375,"55°C"
24035.400390625,"55°C"
21137.80078125,"55°C"
48129.19921875,"55°C"
19005.900390625,"55°C"
30243.80078125,"55°C"
37616.69921875,"55°C"
2156753,"55°C"
69133.1015625,"55°C"
30699.400390625,"55°C"
111105.5,"55°C"
12982.2998046875,"55°C"
24098.30078125,"55°C"
24681,"55°C"
20188,"55°C"
27194.30078125,"55°C"
15272.2998046875,"55°C"
13118.900390625,"55°C"
37991.69921875,"55°C"
23835.69921875,"55°C"
19206.69921875,"55°C"
32219.69921875,"55°C"
52690,"55°C"
28764.80078125,"55°C"
39626.5,"55°C"
12620.7998046875,"55°C"
31087.099609375,"55°C"
25995.400390625,"55°C"
35583.3984375,"55°C"
35111.6015625,"55°C"
50391.30078125,"55°C"
15365.7001953125,"55°C"
32183.900390625,"55°C"
26029.19921875,"55°C"
22505.19921875,"55°C"
33413.80078125,"55°C"
21514.099609375,"55°C"
24026.5,"55°C"
27991.30078125,"55°C"
13711.099609375,"55°C"
20222.099609375,"55°C"
30720.80078125,"55°C"
16973.30078125,"55°C"
11935.900390625,"55°C"
15094.599609375,"55°C"
32169.400390625,"55°C"
22136.19921875,"55°C"
20258.19921875,"55°C"
20806.19921875,"55°C"
22725.19921875,"55°C"
21429.69921875,"55°C"
30055,"55°C"
18400.80078125,"55°C"
24937.5,"55°C"
21732.30078125,"55°C"
19808.599609375,"55°C"
22375.400390625,"55°C"
30493.400390625,"55°C"
33242.6015625,"55°C"
28449.30078125,"55°C"
32441.19921875,"55°C"
